8489,Chae,Ice,4,1,2019,PA,219,2019-01-04
8490,Helen,Eggs,3,9,2018,PA,132,2018-09-03
8491,Helen,Eggs,16,1,2016,NJ,445,2016-01-16
8492,Boo,Apple,8,11,2016,CT,191,2016-11-08
8493,Claire,Apple,18,11,2018,CT,989,2018-11-18
8494,Boo,Eggs,27,10,2017,NY,258,2017-10-27
8495,Sam,Butter,4,3,2020,NJ,872,2020-03-04
8496,Emily,Fish,27,4,2016,NJ,496,2016-04-27
8497,Boo,Grapes,1,8,2016,PA,804,2016-08-01
8498,Claire,Butter,25,9,2018,CT,946,2018-09-25
8499,Emily,Grapes,18,1,2016,NJ,707,2016-01-18
8500,Wally,Eggs,6,10,2020,PA,562,2020-10-06
8501,Mia,Dates,28,8,2017,CT,308,2017-08-28
8502,Boo,Ice,2,2,2020,PA,635,2020-02-02
8503,Boo,Jellies,3,3,2017,NY,217,2017-03-03
8504,Sam,Butter,28,2,2018,NJ,759,2018-02-28
8505,Chae,Ice,19,6,2019,NY,367,2019-06-19
8506,Sam,Ham,13,7,2017,PA,618,2017-07-13
8507,Emily,Apple,27,7,2016,PA,333,2016-07-27
8508,Mia,Dates,1,12,2018,CT,287,2018-12-01
8509,Wally,Butter,21,5,2019,PA,409,2019-05-21
8510,Boo,Cherry,24,12,2017,PA,626,2017-12-24
8511,Emily,Ice,30,4,2018,PA,680,2018-04-30
8512,Helen,Grapes,8,11,2020,NJ,528,2020-11-08
8513,Claire,Cherry,6,6,2016,NY,843,2016-06-06
8514,Claire,Apple,10,6,2019,NY,266,2019-06-10
8515,Emily,Ham,14,9,2020,NY,663,2020-09-14
8516,Dan,Eggs,31,5,2018,NY,396,2018-05-31
8517,Helen,Dates,9,9,2018,PA,348,2018-09-09
8518,Mia,Apple,19,12,2017,NJ,139,2017-12-19
8519,Dan,Ham,11,10,2017,PA,444,2017-10-11
8520,Sam,Dates,14,5,2016,NY,712,2016-05-14
8521,Mia,Dates,19,8,2016,PA,657,2016-08-19
8522,Helen,Cherry,27,2,2019,NY,814,2019-02-27
8523,Emily,Ice,26,5,2016,PA,670,2016-05-26
8524,Helen,Butter,1,12,2020,NJ,610,2020-12-01
8525,Chae,Dates,26,9,2018,PA,163,2018-09-26
8526,Helen,Grapes,27,8,2020,NJ,311,2020-08-27
8527,Mia,Apple,17,1,2017,CT,518,2017-01-17
8528,Wally,Grapes,27,7,2019,NY,966,2019-07-27
8529,Boo,Fish,3,8,2017,NY,394,2017-08-03
8530,Wally,Fish,31,7,2019,PA,920,2019-07-31
8531,Dan,Ham,20,11,2019,NJ,567,2019-11-20
8532,Helen,Apple,2,10,2017,NY,745,2017-10-02
8533,Claire,Fish,12,2,2016,CT,950,2016-02-12
8534,Dan,Dates,20,5,2019,CT,356,2019-05-20
8535,Mia,Dates,25,10,2019,PA,832,2019-10-25
8536,Claire,Jellies,9,1,2017,NY,865,2017-01-09
8537,Emily,Ice,13,10,2019,NJ,518,2019-10-13
8538,Sam,Dates,3,6,2018,NY,270,2018-06-03
8539,Claire,Dates,12,5,2020,NY,153,2020-05-12
8540,Chae,Ice,19,4,2016,NJ,788,2016-04-19
8541,Dan,Eggs,24,7,2020,CT,142,2020-07-24
8542,Dan,Cherry,17,8,2016,NY,183,2016-08-17
8543,Sam,Apple,19,12,2018,NJ,951,2018-12-19
8544,Mia,Grapes,22,10,2019,NY,110,2019-10-22
8545,Sam,Butter,13,11,2018,NY,943,2018-11-13
8546,Chae,Grapes,14,8,2018,PA,385,2018-08-14
8547,Boo,Grapes,19,6,2020,NY,222,2020-06-19
8548,Wally,Grapes,16,3,2016,NJ,520,2016-03-16
8549,Chae,Grapes,22,3,2017,NY,504,2017-03-22
8550,Helen,Eggs,12,10,2020,NY,101,2020-10-12
8551,Claire,Ice,10,6,2016,CT,388,2016-06-10
8552,Wally,Ham,26,1,2020,PA,168,2020-01-26
8553,Emily,Fish,17,2,2020,CT,233,2020-02-17
8554,Wally,Butter,20,3,2018,PA,173,2018-03-20
8555,Sam,Butter,11,9,2020,CT,682,2020-09-11
8556,Boo,Ham,11,1,2016,NY,511,2016-01-11
8557,Wally,Ice,17,11,2020,CT,688,2020-11-17
8558,Chae,Fish,25,6,2020,CT,878,2020-06-25
8559,Boo,Apple,12,11,2017,NJ,307,2017-11-12
8560,Sam,Ice,23,11,2017,NJ,392,2017-11-23
8561,Sam,Eggs,17,7,2018,NY,44,2018-07-17
8562,Wally,Ice,25,8,2018,CT,867,2018-08-25
8563,Mia,Grapes,28,10,2020,NY,19,2020-10-28
8564,Sam,Ice,28,11,2016,PA,886,2016-11-28
8565,Sam,Dates,15,12,2017,NY,444,2017-12-15
8566,Wally,Apple,25,8,2018,NY,603,2018-08-25
8567,Sam,Eggs,30,5,2020,NJ,746,2020-05-30
8568,Claire,Butter,9,8,2016,NY,138,2016-08-09
8569,Boo,Eggs,8,8,2018,NJ,410,2018-08-08
8570,Claire,Butter,5,10,2020,CT,294,2020-10-05
8571,Helen,Apple,18,4,2016,PA,315,2016-04-18
8572,Chae,Jellies,28,2,2017,CT,381,2017-02-28
8573,Wally,Ice,19,12,2017,CT,425,2017-12-19
8574,Dan,Dates,30,11,2017,PA,418,2017-11-30
8575,Claire,Butter,4,12,2018,CT,546,2018-12-04
8576,Chae,Cherry,8,6,2016,NY,498,2016-06-08
8577,Emily,Jellies,18,2,2017,PA,881,2017-02-18
8578,Claire,Grapes,16,3,2020,NY,960,2020-03-16
8579,Boo,Butter,2,1,2017,NJ,117,2017-01-02
8580,Wally,Butter,31,3,2019,NJ,984,2019-03-31
8581,Claire,Jellies,16,8,2020,NJ,631,2020-08-16
8582,Dan,Apple,29,6,2016,CT,603,2016-06-29
8583,Boo,Grapes,21,12,2020,CT,287,2020-12-21
8584,Boo,Cherry,27,3,2018,NJ,161,2018-03-27
8585,Claire,Butter,14,1,2018,NY,655,2018-01-14
8586,Emily,Eggs,8,3,2016,NY,390,2016-03-08
8587,Mia,Eggs,14,11,2017,NY,275,2017-11-14
8588,Chae,Ham,18,11,2016,PA,204,2016-11-18
8589,Dan,Apple,6,10,2019,NJ,925,2019-10-06
8590,Wally,Apple,2,9,2018,NY,514,2018-09-02
8591,Mia,Jellies,27,5,2018,CT,487,2018-05-27
8592,Dan,Apple,31,7,2018,CT,516,2018-07-31
8593,Wally,Cherry,15,9,2016,PA,389,2016-09-15
8594,Helen,Butter,7,7,2019,NJ,282,2019-07-07
8595,Claire,Fish,20,2,2016,NY,751,2016-02-20
8596,Mia,Eggs,10,4,2016,PA,188,2016-04-10
8597,Mia,Ham,9,7,2016,NJ,961,2016-07-09
8598,Boo,Dates,2,12,2016,PA,755,2016-12-02
8599,Chae,Butter,14,3,2018,CT,93,2018-03-14
8600,Mia,Butter,22,4,2016,CT,618,2016-04-22
8601,Boo,Fish,4,3,2018,NJ,212,2018-03-04
8602,Helen,Dates,28,4,2017,NY,879,2017-04-28
8603,Dan,Cherry,5,3,2020,NJ,103,2020-03-05
8604,Wally,Grapes,15,10,2017,CT,693,2017-10-15
8605,Sam,Apple,15,10,2016,NY,690,2016-10-15
8606,Helen,Eggs,25,5,2017,CT,64,2017-05-25
8607,Boo,Cherry,12,3,2016,PA,370,2016-03-12
8608,Claire,Cherry,15,9,2019,NY,418,2019-09-15
8609,Boo,Fish,26,10,2016,PA,148,2016-10-26
8610,Chae,Butter,13,7,2016,PA,458,2016-07-13
8611,Boo,Grapes,13,2,2019,PA,271,2019-02-13
8612,Helen,Butter,11,8,2018,NY,809,2018-08-11
8613,Emily,Dates,10,1,2017,PA,410,2017-01-10
8614,Sam,Fish,7,6,2017,NJ,797,2017-06-07
8615,Wally,Grapes,23,5,2019,NY,396,2019-05-23
8616,Emily,Apple,17,2,2020,NY,332,2020-02-17
8617,Mia,Butter,22,6,2016,CT,888,2016-06-22
8618,Wally,Butter,17,3,2019,CT,917,2019-03-17
8619,Wally,Fish,11,9,2016,NJ,188,2016-09-11
8620,Boo,Ham,30,10,2016,NJ,894,2016-10-30
8621,Mia,Cherry,29,9,2017,NJ,315,2017-09-29
8622,Boo,Ice,17,8,2016,NJ,88,2016-08-17
8623,Mia,Apple,27,11,2017,NJ,743,2017-11-27
8624,Claire,Butter,21,6,2020,PA,343,2020-06-21
8625,Chae,Grapes,9,8,2020,CT,283,2020-08-09
8626,Dan,Jellies,3,7,2019,NY,554,2019-07-03
8627,Wally,Apple,1,4,2017,NY,249,2017-04-01
8628,Dan,Ham,17,6,2020,PA,647,2020-06-17
8629,Wally,Jellies,1,3,2017,NJ,226,2017-03-01
8630,Sam,Dates,7,3,2016,CT,215,2016-03-07
8631,Wally,Fish,24,5,2019,CT,280,2019-05-24
8632,Wally,Jellies,9,3,2019,NJ,154,2019-03-09
8633,Wally,Grapes,12,8,2018,NY,101,2018-08-12
8634,Wally,Ham,2,1,2018,NY,849,2018-01-02
8635,Helen,Butter,26,1,2018,PA,866,2018-01-26
8636,Sam,Ham,9,7,2019,CT,922,2019-07-09
8637,Sam,Butter,9,6,2016,NY,365,2016-06-09
8638,Chae,Butter,8,11,2020,NJ,893,2020-11-08
8639,Dan,Grapes,12,11,2019,NJ,449,2019-11-12
8640,Dan,Grapes,6,8,2018,NY,339,2018-08-06
8641,Sam,Fish,17,5,2016,NJ,890,2016-05-17
8642,Chae,Cherry,21,3,2016,NY,872,2016-03-21
8643,Chae,Ice,3,2,2017,PA,641,2017-02-03
8644,Sam,Butter,26,8,2016,CT,678,2016-08-26
8645,Claire,Grapes,2,4,2016,NJ,569,2016-04-02
8646,Helen,Apple,27,4,2019,NY,328,2019-04-27
8647,Sam,Fish,11,10,2018,NJ,599,2018-10-11
8648,Chae,Eggs,29,9,2016,CT,279,2016-09-29
8649,Claire,Grapes,4,10,2019,CT,231,2019-10-04
8650,Chae,Ham,3,2,2019,CT,818,2019-02-03
8651,Emily,Jellies,20,12,2020,PA,343,2020-12-20
8652,Claire,Apple,30,5,2017,CT,38,2017-05-30
8653,Emily,Apple,3,12,2020,NY,153,2020-12-03
8654,Emily,Dates,12,5,2017,PA,318,2017-05-12
8655,Sam,Fish,11,12,2016,PA,39,2016-12-11
8656,Wally,Butter,20,1,2018,NJ,773,2018-01-20
8657,Wally,Butter,27,1,2018,NY,35,2018-01-27
8658,Mia,Ham,8,10,2017,CT,209,2017-10-08
8659,Chae,Cherry,11,5,2016,NY,357,2016-05-11
8660,Claire,Dates,15,5,2020,CT,619,2020-05-15
8661,Chae,Apple,21,10,2020,NY,673,2020-10-21
8662,Helen,Apple,21,10,2018,NY,885,2018-10-21
8663,Boo,Ice,28,10,2020,NY,591,2020-10-28
8664,Dan,Butter,6,10,2017,CT,176,2017-10-06
8665,Emily,Ice,21,11,2017,CT,38,2017-11-21
8666,Claire,Cherry,25,7,2017,NY,519,2017-07-25
8667,Wally,Apple,1,11,2016,CT,942,2016-11-01
8668,Dan,Grapes,19,2,2019,NJ,836,2019-02-19
8669,Wally,Eggs,1,2,2016,NJ,218,2016-02-01
8670,Sam,Jellies,16,12,2019,NY,729,2019-12-16
8671,Sam,Dates,16,5,2017,NY,288,2017-05-16
8672,Mia,Cherry,11,2,2019,NY,811,2019-02-11
8673,Dan,Butter,18,9,2016,CT,523,2016-09-18
8674,Claire,Apple,2,9,2018,NY,337,2018-09-02
8675,Claire,Ice,27,11,2018,CT,488,2018-11-27
8676,Emily,Grapes,25,2,2019,NJ,167,2019-02-25
8677,Wally,Ice,1,5,2020,NJ,49,2020-05-01
8678,Dan,Butter,8,6,2017,PA,441,2017-06-08
8679,Sam,Eggs,2,8,2016,PA,242,2016-08-02
8680,Emily,Ham,26,12,2019,NJ,416,2019-12-26
8681,Claire,Cherry,28,9,2019,NJ,665,2019-09-28
8682,Mia,Cherry,7,9,2017,CT,377,2017-09-07
8683,Sam,Butter,19,4,2018,PA,205,2018-04-19
8684,Mia,Ice,24,6,2020,NY,602,2020-06-24
8685,Mia,Apple,28,6,2020,CT,652,2020-06-28
8686,Mia,Jellies,12,1,2020,CT,279,2020-01-12
8687,Boo,Jellies,24,6,2020,NJ,44,2020-06-24
8688,Sam,Eggs,24,3,2019,NY,63,2019-03-24
8689,Claire,Apple,17,2,2016,CT,885,2016-02-17
8690,Chae,Apple,24,3,2018,NY,434,2018-03-24
8691,Mia,Eggs,5,4,2017,NY,809,2017-04-05
8692,Dan,Apple,7,7,2020,CT,948,2020-07-07
8693,Wally,Apple,14,11,2020,NY,367,2020-11-14
8694,Mia,Cherry,31,3,2019,NJ,958,2019-03-31
8695,Mia,Ham,30,4,2020,PA,498,2020-04-30
8696,Wally,Dates,9,5,2016,PA,241,2016-05-09
8697,Wally,Grapes,3,12,2016,NY,296,2016-12-03
8698,Dan,Ham,19,4,2016,CT,329,2016-04-19
8699,Chae,Ice,11,9,2019,CT,844,2019-09-11
8700,Boo,Jellies,4,1,2016,PA,42,2016-01-04
8701,Helen,Butter,22,10,2017,PA,558,2017-10-22
8702,Claire,Cherry,26,5,2019,NY,284,2019-05-26
8703,Sam,Eggs,25,3,2017,NJ,267,2017-03-25
8704,Sam,Ice,30,6,2016,NY,48,2016-06-30
8705,Chae,Apple,26,9,2019,PA,207,2019-09-26
8706,Claire,Cherry,26,8,2018,NY,548,2018-08-26
8707,Dan,Grapes,28,11,2018,NY,823,2018-11-28
8708,Sam,Ice,25,9,2017,CT,436,2017-09-25
8709,Mia,Ham,19,12,2020,PA,805,2020-12-19
8710,Sam,Butter,1,6,2018,PA,392,2018-06-01
8711,Dan,Fish,24,6,2016,NJ,950,2016-06-24
8712,Mia,Cherry,18,7,2020,NY,304,2020-07-18
8713,Helen,Jellies,11,4,2019,CT,98,2019-04-11
8714,Sam,Ham,20,11,2018,CT,459,2018-11-20
8715,Emily,Apple,1,6,2016,PA,218,2016-06-01
8716,Dan,Butter,18,3,2020,PA,732,2020-03-18
8717,Helen,Apple,29,8,2017,NY,149,2017-08-29
8718,Mia,Grapes,4,7,2016,PA,138,2016-07-04
8719,Chae,Jellies,1,12,2018,NY,414,2018-12-01
8720,Sam,Apple,16,6,2018,NJ,400,2018-06-16
8721,Wally,Ham,8,9,2018,CT,707,2018-09-08
8722,Wally,Butter,10,2,2019,NJ,82,2019-02-10
8723,Wally,Fish,19,10,2019,PA,297,2019-10-19
8724,Chae,Eggs,5,5,2018,PA,965,2018-05-05
8725,Boo,Grapes,10,8,2019,NJ,708,2019-08-10
8726,Boo,Eggs,21,3,2016,PA,365,2016-03-21
8727,Emily,Grapes,20,1,2018,CT,856,2018-01-20
8728,Chae,Dates,10,4,2018,NY,609,2018-04-10
8729,Sam,Grapes,5,5,2016,NY,127,2016-05-05
8730,Helen,Fish,12,5,2017,PA,470,2017-05-12
8731,Helen,Ice,11,12,2020,PA,405,2020-12-11
8732,Wally,Fish,7,2,2016,CT,810,2016-02-07
8733,Emily,Cherry,4,9,2016,NJ,920,2016-09-04
8734,Helen,Grapes,23,1,2016,NJ,461,2016-01-23
8735,Claire,Butter,5,8,2020,NY,811,2020-08-05
8736,Wally,Grapes,17,5,2020,NY,159,2020-05-17
8737,Wally,Eggs,20,9,2020,NY,510,2020-09-20
8738,Boo,Jellies,18,10,2020,PA,784,2020-10-18
8739,Mia,Jellies,22,3,2019,CT,99,2019-03-22
8740,Wally,Ice,16,12,2018,PA,306,2018-12-16
8741,Wally,Jellies,23,5,2020,NJ,905,2020-05-23
8742,Helen,Butter,13,9,2018,NJ,480,2018-09-13
8743,Chae,Eggs,27,10,2016,CT,510,2016-10-27
8744,Chae,Butter,1,7,2017,NJ,943,2017-07-01
8745,Mia,Cherry,3,11,2019,NJ,778,2019-11-03
8746,Helen,Cherry,21,1,2017,NY,112,2017-01-21
8747,Claire,Eggs,23,4,2016,NJ,338,2016-04-23
8748,Sam,Ice,14,4,2019,NY,993,2019-04-14
8749,Chae,Apple,6,5,2017,CT,494,2017-05-06
8750,Claire,Grapes,16,12,2018,NY,703,2018-12-16
8751,Mia,Ham,27,7,2019,PA,535,2019-07-27
8752,Emily,Butter,14,7,2016,PA,537,2016-07-14
8753,Emily,Eggs,23,11,2017,NY,685,2017-11-23
8754,Dan,Butter,13,11,2018,NJ,122,2018-11-13
8755,Dan,Fish,22,11,2018,PA,924,2018-11-22
8756,Boo,Grapes,27,7,2016,NJ,179,2016-07-27
8757,Mia,Apple,20,4,2019,NY,612,2019-04-20
8758,Emily,Ham,3,11,2016,PA,810,2016-11-03
8759,Claire,Dates,11,5,2017,NJ,853,2017-05-11
8760,Emily,Butter,2,11,2018,PA,397,2018-11-02
8761,Claire,Apple,2,7,2018,NJ,648,2018-07-02
8762,Claire,Grapes,21,8,2019,CT,860,2019-08-21
8763,Sam,Dates,9,6,2016,CT,988,2016-06-09
8764,Mia,Ham,4,11,2020,PA,720,2020-11-04
8765,Claire,Cherry,3,6,2018,PA,335,2018-06-03
8766,Wally,Jellies,7,5,2017,NJ,138,2017-05-07
8767,Sam,Eggs,16,8,2020,NY,910,2020-08-16
8768,Mia,Jellies,22,1,2018,NY,809,2018-01-22
8769,Mia,Eggs,16,4,2019,NJ,461,2019-04-16
8770,Sam,Grapes,23,1,2018,NY,365,2018-01-23
8771,Helen,Fish,7,7,2016,CT,537,2016-07-07
8772,Emily,Ham,18,2,2017,NY,242,2017-02-18
8773,Sam,Dates,6,2,2019,NJ,542,2019-02-06
8774,Sam,Ham,5,4,2020,PA,131,2020-04-05
8775,Claire,Grapes,1,2,2018,CT,731,2018-02-01
8776,Wally,Eggs,11,10,2019,NJ,566,2019-10-11
8777,Chae,Jellies,9,10,2018,NJ,73,2018-10-09
8778,Claire,Ham,28,2,2017,PA,424,2017-02-28
8779,Helen,Cherry,27,3,2017,NY,943,2017-03-27
8780,Chae,Ham,8,7,2016,CT,726,2016-07-08
8781,Emily,Butter,20,2,2017,CT,975,2017-02-20
8782,Boo,Fish,10,4,2018,PA,1000,2018-04-10
8783,Sam,Eggs,7,4,2018,NY,992,2018-04-07
8784,Wally,Cherry,30,8,2018,NJ,914,2018-08-30
8785,Mia,Apple,17,2,2019,CT,923,2019-02-17
8786,Wally,Apple,16,1,2017,CT,749,2017-01-16
8787,Chae,Butter,28,4,2018,NY,695,2018-04-28
8788,Helen,Ham,6,8,2020,NY,260,2020-08-06
8789,Boo,Eggs,18,5,2020,PA,339,2020-05-18
8790,Helen,Fish,5,9,2020,PA,445,2020-09-05
8791,Helen,Cherry,14,2,2016,NY,464,2016-02-14
8792,Chae,Apple,14,11,2017,NJ,661,2017-11-14
8793,Helen,Grapes,30,6,2019,NY,451,2019-06-30
8794,Boo,Cherry,16,5,2019,NJ,178,2019-05-16
8795,Dan,Grapes,22,2,2016,PA,783,2016-02-22
8796,Mia,Apple,28,2,2018,NY,474,2018-02-28
8797,Claire,Eggs,1,9,2019,CT,537,2019-09-01
8798,Boo,Dates,4,7,2017,PA,265,2017-07-04
8799,Helen,Ham,7,12,2017,CT,775,2017-12-07
8800,Mia,Cherry,23,11,2018,PA,882,2018-11-23
8801,Emily,Apple,27,12,2016,NY,580,2016-12-27
8802,Helen,Grapes,26,5,2020,CT,740,2020-05-26
8803,Helen,Jellies,25,1,2017,NY,365,2017-01-25
8804,Chae,Grapes,7,1,2016,NJ,283,2016-01-07
8805,Sam,Cherry,5,12,2020,PA,328,2020-12-05
8806,Dan,Butter,30,6,2016,NY,625,2016-06-30
8807,Sam,Grapes,26,10,2016,NY,215,2016-10-26
8808,Boo,Grapes,10,9,2020,NJ,587,2020-09-10
8809,Sam,Grapes,4,2,2020,CT,132,2020-02-04
8810,Dan,Grapes,23,5,2018,PA,455,2018-05-23
8811,Emily,Grapes,12,2,2019,CT,377,2019-02-12
8812,Wally,Ham,9,2,2016,PA,928,2016-02-09
8813,Chae,Butter,13,4,2017,NY,66,2017-04-13
8814,Wally,Fish,13,5,2017,PA,293,2017-05-13
8815,Dan,Dates,16,7,2020,NY,246,2020-07-16
8816,Emily,Grapes,13,8,2017,NJ,247,2017-08-13
8817,Claire,Fish,11,3,2020,NY,544,2020-03-11
8818,Helen,Grapes,21,9,2016,NJ,833,2016-09-21
8819,Mia,Eggs,18,6,2017,NY,17,2017-06-18
8820,Boo,Ice,10,1,2016,PA,101,2016-01-10
8821,Chae,Dates,9,7,2016,NY,893,2016-07-09
8822,Emily,Apple,20,9,2016,CT,526,2016-09-20
8823,Boo,Dates,2,7,2019,PA,228,2019-07-02
8824,Emily,Cherry,22,12,2019,CT,230,2019-12-22
8825,Helen,Cherry,11,1,2017,CT,373,2017-01-11
8826,Boo,Cherry,27,1,2017,NY,505,2017-01-27
8827,Claire,Apple,12,3,2019,NJ,829,2019-03-12
8828,Sam,Butter,17,8,2019,NY,513,2019-08-17
8829,Emily,Apple,3,6,2020,PA,246,2020-06-03
8830,Sam,Grapes,3,5,2016,CT,46,2016-05-03
8831,Dan,Eggs,19,3,2019,NJ,564,2019-03-19
8832,Emily,Ham,13,10,2016,NY,627,2016-10-13
8833,Boo,Dates,12,11,2016,CT,941,2016-11-12
8834,Sam,Grapes,29,5,2019,PA,309,2019-05-29
8835,Chae,Butter,24,9,2019,PA,70,2019-09-24
8836,Claire,Butter,26,12,2018,PA,916,2018-12-26
8837,Boo,Butter,14,4,2017,NY,346,2017-04-14
8838,Boo,Ice,24,10,2016,NY,543,2016-10-24
8839,Claire,Ham,23,9,2020,NJ,530,2020-09-23
8840,Boo,Jellies,6,5,2018,NY,613,2018-05-06
8841,Emily,Dates,22,9,2020,NJ,107,2020-09-22
8842,Wally,Cherry,5,12,2017,CT,865,2017-12-05
8843,Boo,Ham,20,4,2020,NY,125,2020-04-20
8844,Wally,Jellies,20,1,2019,NY,35,2019-01-20
8845,Sam,Eggs,8,2,2019,CT,391,2019-02-08
8846,Claire,Butter,9,9,2020,NY,381,2020-09-09
8847,Mia,Cherry,29,8,2018,PA,926,2018-08-29
8848,Helen,Butter,28,11,2019,NY,16,2019-11-28
8849,Mia,Grapes,27,1,2019,NJ,377,2019-01-27
8850,Chae,Grapes,23,2,2018,CT,224,2018-02-23
8851,Dan,Dates,28,3,2018,NJ,863,2018-03-28
8852,Chae,Grapes,4,5,2019,NJ,290,2019-05-04
8853,Claire,Dates,11,12,2020,PA,68,2020-12-11
8854,Emily,Cherry,24,9,2020,CT,204,2020-09-24
8855,Helen,Eggs,13,8,2020,CT,177,2020-08-13
8856,Sam,Ham,10,5,2018,NJ,914,2018-05-10
8857,Boo,Butter,16,12,2018,NY,710,2018-12-16
8858,Sam,Ice,4,11,2020,PA,370,2020-11-04
8859,Wally,Grapes,14,5,2020,NY,778,2020-05-14
8860,Mia,Butter,29,5,2017,CT,520,2017-05-29
8861,Sam,Fish,7,4,2018,NJ,113,2018-04-07
8862,Dan,Grapes,11,3,2017,CT,325,2017-03-11
8863,Helen,Grapes,29,11,2020,NY,988,2020-11-29
8864,Mia,Apple,8,3,2020,CT,860,2020-03-08
8865,Dan,Butter,30,11,2020,CT,953,2020-11-30
8866,Boo,Ice,1,4,2018,CT,944,2018-04-01
8867,Chae,Ice,14,3,2019,CT,687,2019-03-14
8868,Emily,Butter,24,10,2019,PA,11,2019-10-24
8869,Emily,Eggs,11,5,2020,NY,112,2020-05-11
8870,Helen,Fish,24,6,2016,NY,198,2016-06-24
8871,Mia,Cherry,3,12,2020,NY,537,2020-12-03
8872,Chae,Eggs,7,4,2018,PA,477,2018-04-07
8873,Boo,Cherry,15,3,2020,PA,159,2020-03-15
8874,Helen,Eggs,5,11,2016,NJ,97,2016-11-05
8875,Dan,Eggs,4,9,2016,CT,546,2016-09-04
8876,Chae,Jellies,18,7,2019,NY,42,2019-07-18
8877,Dan,Grapes,13,12,2018,NY,254,2018-12-13
8878,Mia,Ham,18,10,2018,NY,659,2018-10-18
8879,Helen,Dates,5,5,2017,PA,680,2017-05-05
8880,Helen,Fish,11,10,2017,NJ,515,2017-10-11
8881,Emily,Butter,8,12,2020,NJ,679,2020-12-08
8882,Claire,Apple,13,3,2019,NY,208,2019-03-13
8883,Sam,Butter,3,9,2018,NJ,31,2018-09-03
8884,Wally,Apple,23,10,2019,NY,948,2019-10-23
8885,Sam,Dates,4,11,2018,NY,509,2018-11-04
8886,Dan,Apple,25,12,2016,CT,179,2016-12-25
8887,Dan,Grapes,16,8,2016,PA,802,2016-08-16
8888,Mia,Eggs,15,12,2018,PA,959,2018-12-15
8889,Sam,Eggs,31,3,2019,CT,449,2019-03-31
8890,Wally,Ice,19,12,2016,CT,325,2016-12-19
8891,Dan,Ham,3,5,2016,NJ,170,2016-05-03
8892,Helen,Ham,7,8,2020,NY,589,2020-08-07
8893,Boo,Dates,9,7,2017,NY,483,2017-07-09
8894,Claire,Ice,26,12,2018,NJ,482,2018-12-26
8895,Sam,Ham,24,8,2017,CT,163,2017-08-24
8896,Emily,Butter,13,11,2017,NJ,487,2017-11-13
8897,Claire,Butter,17,12,2018,NY,843,2018-12-17
8898,Helen,Butter,24,6,2020,NY,852,2020-06-24
8899,Claire,Ham,2,1,2018,NY,456,2018-01-02
8900,Boo,Apple,29,9,2018,CT,969,2018-09-29
8901,Boo,Cherry,7,11,2016,PA,916,2016-11-07
8902,Dan,Grapes,6,11,2017,NJ,62,2017-11-06
8903,Emily,Cherry,27,9,2016,PA,773,2016-09-27
8904,Claire,Ice,14,4,2019,PA,452,2019-04-14
8905,Helen,Ice,16,8,2017,NJ,319,2017-08-16
8906,Helen,Eggs,7,11,2019,NY,831,2019-11-07
8907,Mia,Grapes,3,11,2019,NJ,621,2019-11-03
8908,Chae,Fish,12,10,2020,CT,900,2020-10-12
8909,Wally,Fish,9,7,2016,NY,318,2016-07-09
8910,Dan,Butter,4,1,2016,NJ,882,2016-01-04
8911,Emily,Fish,16,5,2017,PA,453,2017-05-16
8912,Helen,Ice,8,9,2018,NY,688,2018-09-08
8913,Wally,Apple,26,7,2016,CT,320,2016-07-26
8914,Dan,Apple,16,6,2017,PA,166,2017-06-16
8915,Boo,Eggs,7,2,2018,NY,150,2018-02-07
8916,Sam,Jellies,22,6,2017,NJ,691,2017-06-22
8917,Sam,Eggs,18,2,2016,PA,755,2016-02-18
8918,Boo,Eggs,1,10,2017,CT,422,2017-10-01
8919,Dan,Ham,3,5,2020,NJ,503,2020-05-03
8920,Chae,Cherry,29,12,2019,NJ,81,2019-12-29
8921,Boo,Butter,21,9,2018,NJ,593,2018-09-21
8922,Sam,Dates,16,6,2020,PA,261,2020-06-16
8923,Wally,Butter,22,2,2017,PA,958,2017-02-22
8924,Boo,Cherry,24,5,2017,NY,576,2017-05-24
8925,Chae,Eggs,23,9,2019,NJ,891,2019-09-23
8926,Boo,Jellies,25,2,2016,NJ,514,2016-02-25
8927,Dan,Cherry,15,7,2016,CT,706,2016-07-15
8928,Wally,Cherry,17,6,2018,CT,132,2018-06-17
8929,Claire,Grapes,17,4,2019,NY,622,2019-04-17
8930,Dan,Fish,2,3,2019,PA,817,2019-03-02
8931,Boo,Fish,22,7,2019,NY,895,2019-07-22
8932,Claire,Eggs,2,11,2019,NJ,399,2019-11-02
8933,Sam,Fish,25,1,2017,NJ,824,2017-01-25
8934,Mia,Ice,14,10,2017,NJ,729,2017-10-14
8935,Emily,Apple,24,4,2019,NJ,98,2019-04-24
8936,Helen,Fish,21,5,2016,CT,598,2016-05-21
8937,Boo,Jellies,21,4,2016,PA,841,2016-04-21
8938,Mia,Jellies,13,2,2017,PA,10,2017-02-13
8939,Mia,Jellies,5,5,2016,NJ,581,2016-05-05
8940,Claire,Fish,13,1,2019,NY,675,2019-01-13
8941,Claire,Grapes,9,3,2016,NY,487,2016-03-09
8942,Helen,Ham,10,2,2017,CT,71,2017-02-10
8943,Mia,Apple,18,9,2018,CT,565,2018-09-18
8944,Helen,Ice,18,4,2017,NY,598,2017-04-18
